Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Headline,Text,Media,Media Credit,Media Caption,Media Thumbnail,Type,Group,Background,Candidato,Tema
2017,12,21,,,,,,,Columna de Raymudo Riva Palacio,"En su columna ""2018, el dilema de Meade (II)"", Riva Palacio habla sobre el futuro político de Osorio Chong. Dice que Osorio no se quiere ver como Miguel Camacho, pero parece indicar que ordenó provocar una ruptura dentro del PES, quien esa semana postuló a AMLO como su precandidato. Osorio Chong está en déficit tras el destape; dentro del gobierno han detectado lo que hace y no hace.",http://snn.imer.gob.mx/antenaradio/files/2011/01/raymundo-riva-palacio-4.jpg,,"Raymundo Riva Palacio <a href=""http://www.elfinanciero.com.mx/opinion/2018-el-dilema-de-meade-iii.html""> Leer columna </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2017,12,22,,,,,,,Visita Sonora,"Publicó en Twitter que visitó Sonora, la tierra de Colosio, en donde sus ideas siguen vigentes en la militancia.",https://twitter.com/JoseAMeadeK/status/944270395275862016,,Twiiter,https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2017,12,22,,,,,,,Columna de Raymudo Riva Palacio,"En su columna ""2018, el dilema de Meade (IV)"", Riva Palacio detalla que a una semana de precampaña, ya hay rompimientos al interior del equipo de Meade. Principalmente a raíz del quiebre con Osorio Chong y que el equipo de Nuño no está funcionando íntegralmente.",http://snn.imer.gob.mx/antenaradio/files/2011/01/raymundo-riva-palacio-4.jpg,,"Raymundo Riva Palacio <a href=""http://www.elfinanciero.com.mx/opinion/2018-el-dilema-de-meade-y-iv.html""> Leer columna </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2017,12,22,,,,,,,Declaración de Aurelio Nuño,"Nuño dijo que AMLO está preocupado más preocupado por la campaña del PRI que por la suya. Calificó al tabasqueño de autoritario y de tener poca estabilidad emocional. A su vez, reiteró que AMLO busca un pacto con Elba Esther Gordillo.",https://i2.sdpnoticias.com/sdpnoticias/2017/12/22/2018_nuno-meade_620x350.jpg,,Aurelio Nuño y José Antonio Meade,https://i.imgur.com/6pKqN8a.png,,Actores,,Meade,
2017,12,25,,,,,,,Spot Fiestas,,https://www.youtube.com/watch?v=A-rbfGzJ0qA&index=7&list=PLsczVK0feV9GDcQVYBiVXaQDqZoGe7Fde,,Spot con bloopers,https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2017,12,27,,,,,,,Vincula Meade inseguridad con Frente,"Meade vinculó el aumento de inseguridad con gobiernos de los partidos que integran el Frente. En cambio, destacó que cuatro de los cinco estados con menor crecimiento de la violencia, son gobernados por el PRI.",http://www.elfinanciero.com.mx/files/article_main/uploads/2017/12/24/5a40193b65e09.jpg,,"Declaración durante un encuentro con militantes priistas en Guadalajara <a href=""http://www.elfinanciero.com.mx/nacional/estados-mas-violentos-son-gobernados-por-el-frente-meade.html""> Leer nota </a>",https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2017,12,27,,,,,,,Reforma Educativa,Durante gira por Jalisco declaró que no se permitirá revertir la Reforma Educativa.,https://twitter.com/JoseAMeadeK/status/946145149226291201,,Twitter,https://seeklogo.com/images/P/pri-logo-DFDD8E1515-seeklogo.com.png,,Propuestas,,Meade,Educación
2017,12,27,,,,,,,Artículo de Proceso,"Artículo de Proceso que detalla su gira por Jalisco. Dice que no logró ""prender"" a los priístas de la entidad, pues la mayoría no respondía a las indicaciones del animador. Durante su discurso, tocó los temas de apoyos federales que ha dado a Jalisco por medio de la Financiera Rural y de SEDESOL, así como defensa a la reforma educativa y la ley de seguridad interior.",https://cdn.proceso.com.mx/media/2017/12/jose-antonio-meade-1078x777.jpg,,"Encuentro con militancia <a href=""http://www.proceso.com.mx/516517/meade-no-logra-prender-priistas-de-jalisco""> Leer nota </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2017,12,27,08:00,,,,,,Artículo de Reuters,"Artículo de Reuters que dice que un reto para Meade es quitarse la imagen de corrupción del PRI, pues por eso el partido lo escogió a él ya que era un ciudadano no militante. ",https://pbs.twimg.com/media/DPqHu9_U8AARyqA.jpg,,"<a href=""https://mx.reuters.com/article/topNews/idMXL1N1OR03C""> Leer nota </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2017,12,29,,,,,,,Meade evade tema LGBT en NL,Integrantes del Movimiento por la Igualdad en NL acusaron a Meade de evadir el tema LGBT durante su visita a la entidad. Se publicó un vídeo donde Meade rechaza tomarse una foto con la bandera de arcoirís.,https://www.youtube.com/watch?v=i2g8jsabNa4,Excélsior,"<a href=""http://www.proceso.com.mx/516677/meade-evade-tema-lgbt-en-nl-no-estamos-en-tu-agenda-no-estas-en-la-nuestra-le-dicen-video"">Leer nota</a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2017,12,29,08:00,,,,,,Declaración de AMLO,"AMLO dijo que hay un plan para que Aurelio Nuño sustituya a Meade como el abanderado, pues éste no levanta en las encuestas. AMLO aseguró que, según sus encuestas és se encuentra 17% por encima de los demás precandidatos.",http://cdn2.excelsior.com.mx/media/styles/imagen_portada_grande/public/pictures/2017/12/29/1829258.jpg,,"AMLO aseguró que Nuño quiere quedarse con la candidatura.<a href= ""http://www.excelsior.com.mx/nacional/2017/12/29/1210641""> Leer nota </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2017,12,29,16:00,,,,,,Artículo de Financial Times,"El diario británico Financial Times aseguró que Meade podría demostrar ser imparable y el 30% del voto le sería suficiente para ganar la elección. El artículo fue firmado por Jude Webber y señala que Meade tendrá que presentarse como independiente y no como ""clon"" de un gobierno impopular.",https://aristeguinoticias.com/wp-content/uploads/2017/12/Jose-Antonio-Meade-600x274.jpg,,"El diaro publicó sus predicciones sobre diversos asuntos para 2018 <a href=""https://aristeguinoticias.com/3012/mexico/sera-jose-antonio-meade-el-proximo-presidente-de-mexico-si-opina-el-financial-times/""> Leer nota </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2017,12,29,,,,,,,Declaración de Enrique Ochoa,Enrique Ochoa aseguró que Meade ganará la Presidencia con el 40% de los votos. El dirigente nacional del PRI dijo que Meade es el candidato más preparado.,http://www.eluniversal.com.mx/sites/default/files/styles/f03-651x400/public/2017/12/29/meade.jpg,El Universal,"<a href=""http://www.eluniversal.com.mx/elecciones-2018/meade-ganara-presidencia-con-mayoria-de-40-ochoa-reza""> Leer nota </a>",https://i.imgur.com/6pKqN8a.png,,Actores,,Meade,
2018,1,3,,,,,,,"Negó ser el ""padre de los gasolinazos""","En entrevista mientras estaba en Aguascalientes negó ser el ""padre de los gasolinazos"" y destacó los resultados del ex gobernador priísta Carlos Lozano en generación de empleos, inversiones y seguridad pública.",https://www.youtube.com/watch?v=UX2ZjaKzD6I,Milenio,,https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2018,1,3,,,,,,,Declaración de Ricardo Anaya,Culpa Anaya a Meade de los gasolinazos,http://www.eluniversal.com.mx/sites/default/files/styles/f03-651x400/public/2018/01/03/dspl2civqaapa9y.jpg?itok=tJVU9TbV,El Universal,"""Los dinosaurios estarán en los museos, ya no en el gobierno"" publicó Anaya en Twitter <a href=""http://www.eluniversal.com.mx/elecciones-2018/meade-debe-asumir-que-es-autor-del-gasolinazo-anaya""> Leer nota </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2018,1,4,,,,,,,Columna de Guadalupe Loeza,"Guadalupe Loeza dedica una columna a Juana Cuevas. La percibe como una mujer sencilla en cuanto a su manera de vestir, sin ambiciones de poder y cuya relación con Meade es verdadera y no ficticia. Destaca su interés por el arte y la historia y asegura que resultaría una espléndida primera dama.",https://pbs.twimg.com/profile_images/564816857249488896/FzLuIJxw.jpeg,Twitter,,https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2018,1,7,,,,,,,Líder de la CNC Ismael Hernández Deras,Reunión con la CNC por Aniversario de la Ley Agraria,https://twitter.com/JoseAMeadeK/status/949804182919409664,,Twitter,https://i.imgur.com/6pKqN8a.png,,Actores,,Meade,
2018,1,7,,,,,,,Apoyo al campo,"Promete apoyo a campesinos con créditos, capacitación y retiro digno.",,,,https://seeklogo.com/images/P/pri-logo-DFDD8E1515-seeklogo.com.png,,Propuestas,,Meade,Campo
2018,1,8,,,,,,,Pepe Yunes,Gira en Veracruz,https://twitter.com/JuanaCuevasR/status/950172233145749505,,Twitter,https://i.imgur.com/6pKqN8a.png,,Actores,,Meade,
2018,1,8,,,,,,,Javier Duartre,Duele a los priístas que Javier Duarte haya traicionado con corrupción a la polación.,http://www.animalpolitico.com/wp-content/uploads/2018/01/meade-duarte-960x500.jpg,CuartoOscuro,"""Nos duele que Javier Duarte haya lastimado nuestro prestigio, nos duele porque no nos define y no nos describe"", dijo Meade <a href=""http://www.animalpolitico.com/2018/01/meade-javier-duarte-pri-veracruz/""> Leer Nota </a>",https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2018,1,9,,,,,,,Meade acusa a Javier Corral,"Meade se lanzó contra Javier Corral ante la acusación de retención de recursos por parte de Hacienda y comentó que es un gobernador que tortura, engaña y que tiene grandes problemas de inseguridad.",http://www.animalpolitico.com/wp-content/uploads/2018/01/meade-corral-chihuahua-960x500.jpg,Campaña Meade,"José Antonio Meade <a href=""http://www.animalpolitico.com/2018/01/meade-corral-tortura-chihuahua/""> Leer nota </a>",https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2018,1,9,,,,,,,Implica AMLO a Meade en caso Chihuahua,"AMLO insta a Meade a aclarar su participación en el desvío de recursos federales que alega Corral. AMLO señaló que Meade fue ""tapadera"" para entregar regursos al PRI.",http://www.elfinanciero.com.mx/files/article_main/uploads/2018/01/08/5a5404fbce769.jpg,CuartoOscuro,"Gira en Veracruz <a href=""http://www.elfinanciero.com.mx/nacional/meade-sirvio-de-tapadera-y-debe-aclarar-desvio-en-chihuahua-amlo.html""> Leer nota </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2018,1,9,,,,,,,Salvador Jara,"El Subsecretario de Educación Superior, Salvador Jara, renunció para integrarse a la campaña de Meade.",https://twitter.com/revistaproceso/status/950905058870390785,Twitter Proceso,,https://i.imgur.com/6pKqN8a.png,,Actores,,Meade,
2018,1,10,,,,,,,Miguel Osorio Chong,"Agradece apoyo a Osorio, le desea éxito y reconoce trabajo en SEGOB.",https://twitter.com/JoseAMeadeK/status/951193160620871680,Twitter José Antonio Meade,,https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2018,1,10,,,,,,,Javier Lozano,Se integra Javier Lozano al equipo de Meade como Vicecoordinador de Mensaje,http://www.elfinanciero.com.mx/files/article_main/uploads/2018/01/10/5a5650ea553d3.jpg,El Financiero,"Javier Lozano se une a la precampaña de Meade <a href=""http://www.elfinanciero.com.mx/nacional/javier-lozano-se-integra-a-la-precampana-de-meade-sera-vocero.html""> <br> <b> Leer nota</b> </a>",https://i.imgur.com/6pKqN8a.png,,Actores,,Meade,
2018,1,11,,,,,,,MC denuncia a Meade,"El grupo parlamentario de MC en Diputados denunció ante la PGR a Meade y a Rosario Robles por su complicidad en los desvíos de recursos públicos en la llamada ""Estafa Maestra"" cuando estuvieron al frente de SEDESOL.",http://www.elfinanciero.com.mx/files/article_main/uploads/2015/08/23/55da85982162d.jpg,El Financiero,"Los diputados federales acudieron a la PGR para interponer la denuncia por al menos 8 delitos <a href=""http://www.elfinanciero.com.mx/nacional/mc-denuncia-a-meade-y-robles-por-presunto-desvio-de-recursos.html""> <br> Leer nota <a/>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2018,1,12,,,,,,,Críticas a Anaya y AMLO,Meade consideró que el perfil de sus adversarios no es el necesario para ser Presidente; Anaya podría ser un buen guía de turistas por su capacidad de hablar varios idiomas y AMLO es un nini que anda suelto.,https://aristeguinoticias.com/wp-content/uploads/2018/01/Meade_Coahuila-4-600x274.jpg,CuartoOscuro,"Durante un evento con priistas en Coahuila, el ex secretario de Hacienda criticó al precandidato de Morena por tardar 14 años en terminar su carrera. <a href=""https://aristeguinoticias.com/1201/mexico/meade-llama-nini-a-lopez-obrador-y-guia-de-turistas-a-ricardo-anaya/""> Leer nota </a>",https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2018,1,12,08:00,,,,,,Críticas a AMLO,Dirige a AMLO mensaje respecto a que defenderá el Seguro Popular y que no se dialogará con el narcotráfico,http://www.elfinanciero.com.mx/files/article_main/uploads/2018/01/11/5a57ba0be8ade.jpg,El Financiero,"“el Seguro Popular es el servicio que tiene más alcance. (...) El que no conoce al Seguro Popular dice que no es seguro ni es popular.""dijo Meade <a href=""http://www.elfinanciero.com.mx/nacional/critica-meade-propuesta-de-amlo-de-desaparecer-seguro-popular.html"">Leer nota</a>",https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2018,1,12,,,,,,,Defensa del Seguro Popular,Asegura que protegerá a las 53 millones de personas que hoy tienen acceso a la salud gracias al Seguro Popular.,http://www.elfinanciero.com.mx/files/article_main/uploads/2018/01/11/5a57ba0be8ade.jpg,El Financiero,"José Antonio Meade planteó seis puntos centrales en su estrategia de salud <a href=""http://www.elfinanciero.com.mx/nacional/critica-meade-propuesta-de-amlo-de-desaparecer-seguro-popular.html"">Leer nota</a>",https://seeklogo.com/images/P/pri-logo-DFDD8E1515-seeklogo.com.png,,Propuestas,,Meade,Salud
2018,1,12,08:00,,,,,,Propuestas en materia de seguridad,"En materia de seguridad: primero, se atacará al crimen organizado en el tema de dinero y armas; segundo, habrá coordinación entre los niveles de gobierno; tercero, la cárcel será para delincuentes y la calle para ciudadanos; cuarto, cero tolerancia a quien le falta respeto a la mujer.",https://twitter.com/JoseAMeadeK/status/951937790538932225,Twitter,,https://seeklogo.com/images/P/pri-logo-DFDD8E1515-seeklogo.com.png,,Propuestas,,Meade,Seguridad
2018,1,13,,,,,,,CROC Confederación Rev. De Obreros y Campesinos,Juega Jai Alai con M. Arriola y compañeros de la CROC,https://twitter.com/MikelArriolaP/status/952647446856978432,Twitter,,https://i.imgur.com/6pKqN8a.png,,Actores,,Meade,
2018,1,14,,,,,,,Columna en Excélsior sobre Seguro Popular,"Critica la propuesta de cancelar el Seguro Popular, pues se perjudica a 53 millones de mexicanos y defiende los avances recientes en el tema. Propone fortalecer el Seguro Popular para que quienes hoy tienen acceso a la salud se puedan atender en cualquier clínica. Se mejorará la infraestructura en recursos humanos, insumos y equipo con énfasis en unidades de atención ambulatoria en zonas rurales. Se transitará de un sistema curativo a uno preventivo.Linea de atención especializada para las mujeres en temas de cánceres y embarazos adolescentes. Creación de una plataforma de información de salud que ayude a un seguimiento de pacientes. Atención a grupos específicos como primera infancia, embarazo, lactancia y tercera edad.",https://twitter.com/JoseAMeadeK/status/952563201463304192,Twitter,"<a href=""http://www.excelsior.com.mx/opinion/columnista-invitado-nacional/2018/01/14/1213512""> Leer columna </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2018,1,14,08:00,,,,,,Niegan que J.J. Rendón esté en equipo de campaña,Meade y Nuño rechazaron que J.J. Rendón haya sido contratado para orquestar una campaña sucia contra AMLO,https://twitter.com/JJRENDON/status/951578753662111745,Twitter,"J.J. Rendón promete hacer todo lo que esté a su alcance para que AMLO no gane la Presidencia <a href=""https://aristeguinoticias.com/1401/mexico/pri-se-desmarca-del-publicista-jj-rendon-amlo-pide-evitar-violencia-politica/""> Leer nota </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2018,1,14,,,,,,,AMLO es peor que un nini,"Meade aseguró que AMLO es peor que un nini, ya que además de no trabajar ni estudiar, se dedica a destruír y confontar. También acusó a Anaya de actuar con deslealtad y dividir al PAN.",http://www.nacion321.com/files/uploads/article_images_repository/NWE1YmQwNGNm.jpg,Nación321,"Meade y Mikel están haciendo campaña política por primera vez <a href=""http://www.nacion321.com/elecciones/meade-amlo-es-peor-que-un-nini-ricardo-anaya-un-traidor""> <br> Leer nota </a>",https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2018,1,14,,,,,,,Apoyo del Sindicato de Ferrocarrileros,"Los integrantes del Sindicato de Trabajadores Ferrocarrileros de la República Mexicana se pronunciaron a favor del precandidato José Antonio Meade, de la alianza integrada por PRI, PVEM y Panal y apoyan la precandidatura al Senado de su dirigente nacional, Víctor Flores Morales.",http://gq8ne3sd6ka12wvdz3ubnadf.wpengine.netdna-cdn.com/wp-content/uploads/2018/01/Meade.jpg,Twitter,"<a href=""http://www.24-horas.mx/2018/01/14/ferrocarrileros-dan-apoyo-al-precandidato-jose-antonio-meade/""> Leer nota </a>",https://i.imgur.com/6pKqN8a.png,,Actores,,Meade,
2018,1,15,,,,,,,Miguel Osorio Chong,"Abrazo con Osorio Chong/Tercer Foro ""Equidad e Inclusión""",https://twitter.com/i/web/status/953094849074515968,,,https://i.imgur.com/6pKqN8a.png,,Actores,,Meade,
2018,1,15,,,,,,,Rechaza propuesta de AMLO para descentralizar secretarías,Meade se opuso a la descentralización de las secretarías de AMLO durante el regsitro de Mikel Arriola como precandidato.,http://www.milenio.com/politica/Arriola-Antonio-Meade-PRI-Presidencia_MILIMA20171215_0182_8.jpg,Milenio,"""Con Mikel la Ciudad de México seguirá siendo la sede de los poderes federales"" dijo Meade <a href=""http://www.milenio.com/elecciones-mexico-2018/jose-antonio-meade-mikel-arriola-precampana-2018-cdmx-registro-pri_0_1085291597.html""> Leer nota </a>",https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2018,1,15,,,,,,,A Meade le dicen la Semana Santa,"Anaya comentó que es cuestión de que Meade sea relevado como precandidato. Le dicen Semana Santa, porque no se sabe si va a caer en marzo o en abril.",https://www.youtube.com/watch?v=imbiRSuz7vU,Imagen Noticias,Anaya aseguró que su campaña es la única que ha crecido en el 2018,https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2018,1,15,08:00,,,,,,Declinará Zavala por Meade,AMLO advirtió que en algún momento Margarita Zavala declinará por Meade,http://www.elfinanciero.com.mx/files/article_main/uploads/2018/01/14/5a5c1fad09c6d.jpg,El Financiero,"La integración de Javier Lozano inicia el acomodo ""PRIAN"" <a href=""http://www.elfinanciero.com.mx/nacional/margarita-declinara-por-meade-advierte-amlo.html""> <br> Leer nota </a>",https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2018,1,16,,,,,,,Nombramientos del Sistema Nacional Anticorrupción,"Hace un llamado a los partidos, coaliciones y otros precandidatos a avanzar en los nombramientos faltantes del Sistema Nacional Anticorrupción. Propone un acuerdo basado en seis puntos. 1. El Senado debe nombrar a los magistrados de la sección y salas especializadas en materia de responsabilidades administrativas por actos de corrupción. 2. Avanzar hacia la autonomía del ministerio público federal. Para ello se requiere aprobar la ley orgánica de la Fiscalía General de la República. 3. Crear marcos homologados de funcionamiento del ministerio público a nivel local. 4. Nombrar al Fiscal General y al Fiscal Anticorrupción en un acuerdo con sentido de Estado. Una vez que el poder revisor de la Constitución ha eliminado el pase directo, es momento de activar el mecanismo constitucional para el nombramiento de los titulares de ambos órganos. 5. Aprobar la nueva legislación en materia de contrataciones públicas que reduzca los espacios de oportunidad de la corrupción. 6. Aprobar el nombramiento del nuevo titular de la Auditoría Superior de la Federación.",https://twitter.com/JoseAMeadeK/status/953486404494880769,Twitter,"<a href= ""http://pri.org.mx/Somospri/SaladePrensa/Nota.aspx?y=26853""> Leer nota </a>",https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2018,1,16,,,,,,,Columna en Healdo de México sobre Desarrollo Social,"Reitera importancia de dar apoyos sociales a la par de fortalecer los derechos de los mexicanos para asegurar acceso a ingresos justos, seguridad social, salud, educación, alimentación y vivienda. Desestima propuestas demagógicas. Enfatiza tener un padrón único de benficiarios para ser más efectivos en la selección y entrega de programas sociales, ventanillas únicas de atención, transparentar las entregas sociales y depósitos bancarios, atender mejor a los receptores de los programas sociales, dar piso mínimo a los mexicanos en servicios básicos.",https://twitter.com/JoseAMeadeK/status/953357047596240896,Twitter,"<a href=""https://heraldodemexico.com.mx/opinion/jose-antonio-meade-cero-carencias-inclusion-y-equidad-para-el-desarrollo/""> Leer columna </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2018,1,16,08:00,,,,,,Cambio de nombre de coalición,"Se cambió el nombre de coalición de ""Meade Ciudadano por México"" a ""Todos por México""",http://www.animalpolitico.com/wp-content/uploads/2017/12/meade-san-juan-chamula-chiapas-960x500.jpg,CuartoOscuro,"La coalición electoral integrada por el PVEM, Nueva Alianza y PRI <a href=""http://www.animalpolitico.com/2018/01/nombre-coalicion-antonio-meade/""> <br> Leer nota </a>",https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2018,1,16,,,,,,,Declaración de Aurelio Nuño,"Nuño estimó que Meade conseguirá al menos 20 millones de votos y AMLO tendrá 17.5 millones que están proyectando. Al final, Zavala le terminaría dando la vuelta a Ricardo Anaya, por la que la elección terminará siendo entre dos.",http://cdn2.excelsior.com.mx/media/styles/imagen_portada_grande/public/pictures/2018/01/16/1839883.jpg,CuartoOscuro,"Aurelio Nuño afrimó que la campaña de Meade es más exitosa que la de AMLO y Anaya <a href=""http://www.excelsior.com.mx/nacional/2018/01/16/1213956""> <br> Leer nota </a>",https://i.imgur.com/6pKqN8a.png,,Actores,,Meade,
2018,1,17,,,,,,,Nuevo spot,"Cuestiona a sus contrincantes por solo dar “gritos y discursos”, mientras que cuando fue titular de SEDESOL, 2 millones de mexicanos salieron de la pobreza extrema.",https://www.youtube.com/watch?v=VQOLMZ8ioWU&list=PLsczVK0feV9GDcQVYBiVXaQDqZoGe7Fde&index=1,Youtube,"José Antonio Meade, experiencia y soluciones reales para tu familia",https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2018,1,17,,,,,,,Artículo de Reuters,"Artículo de Reuters donde cita la encuesta reciente de Mitofsky que pone a Meade en tercer lugar. Titulado ""El Precandidato de la izquierda lidera la carrera presidencial, el PRI batalla"".",https://cdn.proceso.com.mx/media/2017/07/d3b0e36849948dc735-170611amlo16-c-702x468.jpg,Proceso,"El veterano AMLO encabeza las intenciones de voto. <a href=""https://mx.reuters.com/article/topNews/idMXL1N1PC0PQ""> <br> Leer nota </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2018,1,17,,,,,,,Declaración de Javier Lozano,"Javier Lozano afirmó que es real la injerencia rusa en el proceso electoral a favor de AMLO, a quien le llamó ""Andrés Manuelovich"". La declaración se da tras la reciente publicación de un artículo en el Washington Post sobre que Putin estaría trabajando para impulsar la campaña de AMLO. También dijo que Javier Corral debe ponerse a gobernar y no a acusar al gobierno y respaldó la necesidad de consolidar el Sistema Nacional Anticorrupción.",http://www.elfinanciero.com.mx/files/article_main/uploads/2016/07/08/577f36d090ce1.jpg,El Fianciero,"Aseguró que el apoyo de Rusia a AMLO es una amenaza real <a href=""http://www.elfinanciero.com.mx/nacional/andres-manuelovich-podria-ser-financiado-por-rusia-dice-lozano.html""> <br> Leer nota </a>",https://i.imgur.com/6pKqN8a.png,,Actores,,Meade,
2018,1,18,,,,,,,Mikel Arriola,Pacto para Transformar la Gran Ciudad de México/Recibió repudios por las calles del Centro Histórico antes y después de la reunión con Arriola,http://www.eluniversal.com.mx/sites/default/files/styles/f03-651x400/public/N-A6-EU190118-5_Drupal%20Main%20Image.var_1516350497.jpg,El Universal,"Los precandidatos subrayaron que la ciudad no ha tenido un buen gobierno <a href=""http://www.eluniversal.com.mx/elecciones-2018/meade-y-mikel-arreola-firman-pacto-por-la-cdmx""> <br> Leer nota </a>",https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2018,1,18,,,,,,,Muro de Trump,"Afirma que, bajo ninguna circunstancia México pagará por el muro.",http://cdn2.excelsior.com.mx/media/styles/imagen_portada_grande/public/pictures/2018/01/18/1841952.jpg,CuartoOscuro,"""El muro no es un tema de números, sino de dignidad y respeto entre nuestros pueblos"" <a href=""http://www.excelsior.com.mx/nacional/2018/01/18/1214611""> Leer nota </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2018,1,18,08:00,,,,,,Pruebas toxicológica,"Durante su gira en Campeche, lanzó el llamado para que los precandidatos presidenciales se realicen pruebas toxicológicas y demuestren ante los ciudadanos la condición de salud en la que se encuentran.",uevana2.tv/peliculas/peliculas/,El Universal,"Prometió impulsar el desarrollo del sureste del país. <a href=""http://www.eluniversal.com.mx/elecciones-2018/meade-pide-en-campeche-pruebas-toxicologicas-presidenciables""> Leer nota </a>",https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2018,1,18,,,,,,,Propuesta en Política Exterior,"Propuesta en Política Exterior: protección, promoción, cooperación y diálogo político para defender intereses y abrir nuevas oportunidades para los mexicanos.",https://twitter.com/joseameadek/status/953828819957252096,Twitter,,https://seeklogo.com/images/P/pri-logo-DFDD8E1515-seeklogo.com.png,,Propuestas,,Meade,Política Exterior
2018,1,18,,,,,,,Eruviel Ávila,Dejó la dirigencia del PRI en la CDMX para integrarse como Vicecoordinador General de la Campaña.,http://www.elfinanciero.com.mx/files/article_main/uploads/2017/12/18/5a382ce55ec6d.jpg,El Financiero,"""Un honor haber servido a mi partido en la #CDMX, aprendí mucho del priismo capitalino; fue una muy grata experiencia. Gracias a toda la militancia por su apoyo durante esta encomienda"", dijo en Twitter. <a href=""http://www.elfinanciero.com.mx/nacional/eruviel-deja-dirigencia-del-pri-en-la-cdmx.html""> <br> Leer nota </a>",https://i.imgur.com/6pKqN8a.png,,Actores,,Meade,
2018,1,19,,,,,,,Gabriel Mendicuti,"Receta contra la corrupción. Detuvieron a Mendicuti después de reunión con Meade, pues fue Secretario de Gobierno con Roberto Borge",http://www.animalpolitico.com/wp-content/uploads/2018/01/meade-borge-mendicuti-960x500.jpg,CuartoOscuro,"Está acusado de “Desempeño Irregular de la Función Pública, en agravio al patrimonio del Estado y daño por 534 millones de pesos, delito que se sigue en la carpeta de investigación 151/2017”. <a href=""http://www.animalpolitico.com/2018/01/borge-secretario-gobierno-meade/""> <br> Leer nota </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2018,1,19,,,,,,,Pacto para Transformar la Gran Ciudad de México,"1 millón de cámaras de vigilancia, capacitación a policías y mayores sueldos, construir 100 km. de metro, transporte público seguro, 59 km. de trenes suburbanos, nuevo circuito exterior para que el transporte pesado no pase por la capital, inversiones para abastecimiento de agua.",https://www.youtube.com/watch?v=9JbF6PioO34,Milenio,"Firmaron la ""Alianza por la gran ciudad"" <a href=""http://www.milenio.com/elecciones-mexico-2018/mikel-arriola-firma-convenio-jose-antonio-meade-cdmx-elecciones-milenio_0_1105689616.html""><br> Leer nota </a>",https://seeklogo.com/images/P/pri-logo-DFDD8E1515-seeklogo.com.png,,Propuestas,,Meade,Urbano
2018,1,19,08:00,,,,,,Receta contra la Corrupción (Ley Meade).,"Presentará una iniciativa con tres puntos clave: cárcel con pena máxima para los corruptos, confiscar dinero y propiedades de funcionarios que cometan ese ilícito para devolverlo al erario público y crear una instancia que certifique las declaraciones patrimoniales y de impuestos.",http://www.animalpolitico.com/wp-content/uploads/2017/11/Foro_Ciberseguridad-3-e1511798903159-960x500.jpg,CuartoOscuro,"""Que devuelvan lo robado"" dijo Meade >a href=""http://www.animalpolitico.com/2018/01/propuesta-antonio-meade-corruptos/""><br> Leer nota </a>",https://seeklogo.com/images/P/pri-logo-DFDD8E1515-seeklogo.com.png,,Propuestas,,Meade,Corrupción
